,username,before_percolation,after_percolation,degree,change
96,WHOSEARO,0.0,0.0,0,no change
90,wirtualnapolska,0.0,0.0,0,no change
91,bfialek,0.0,0.0,0,no change
92,EricTopol,0.0,0.0,0,no change
93,CellCellPress,0.0,0.0,0,no change
94,WHO_Europe,0.0,0.0,0,no change
95,pahowho,0.0,0.0,0,no change
117,doublekx3,0.0,0.0,0,no change
118,LoveEternal444,0.0,0.0,0,no change
119,Jereme45,0.0,0.0,0,no change
147,susanne37466865,0.0,0.0,0,no change
141,SpringSteps,0.0,0.0,0,no change
142,khoops77,0.0,0.0,0,no change
143,TheTxPundit,0.0,0.0,0,no change
144,Mortheous,0.0,0.0,0,no change
145,BuffyWicks,0.0,0.0,0,no change
146,imatrumpgirl,0.0,0.0,0,no change
148,AlexPKetinLives,0.0,0.0,0,no change
139,basset_james,0.0,0.0,0,no change
149,nan5678,0.0,0.0,0,no change
150,Wolf14064576,0.0,0.0,0,no change
151,LynnWal12343534,0.0,0.0,0,no change
152,Dljwinter1,0.0,0.0,0,no change
153,DCGreenZone1,0.0,0.0,0,no change
154,TheKanehB,0.0,0.0,0,no change
140,Hollywood1114,0.0,0.0,0,no change
138,sanaayesha__,0.0,0.0,0,no change
120,thehill,0.0,0.0,0,no change
128,BreesAnna,0.0,0.0,0,no change
121,tone_we,0.0,0.0,0,no change
123,Crippsy1969,0.0,0.0,0,no change
124,PostOpinions,0.0,0.0,0,no change
125,News12NJ,0.0,0.0,0,no change
126,krccanuck,0.0,0.0,0,no change
127,CanonTakeMeAway,0.0,0.0,0,no change
129,AstorAaron,0.0,0.0,0,no change
136,Breaking911,0.0,0.0,0,no change
130,MyMomSaysImFun1,0.0,0.0,0,no change
131,EpochTimes,0.0,0.0,0,no change
132,Parislll,0.0,0.0,0,no change
133,trapperjohn151,0.0,0.0,0,no change
134,DebbieLemieux10,0.0,0.0,0,no change
135,catturd2,0.0001246017140137759,0.00015979150695111087,0,increase
78,Karen22912,0.0,0.0,0,no change
77,akoonce53,0.0,0.0,0,no change
76,ronnoconiv,0.0,0.0,0,no change
28,mushinghuskies,0.0,0.0,0,no change
22,AttiMagyar,0.0,0.0,0,no change
23,sinfoid,0.0,0.0,0,no change
24,picardonhealth,0.0,0.0,0,no change
25,petemcmartin,0.0,0.0,0,no change
26,VancouverSun,0.0,0.0,0,no change
27,SteveWi60622710,0.0,0.0,0,no change
29,queensnycfrank,0.0,0.0,0,no change
20,katspjz,0.0,0.0,0,no change
30,shanny2137,0.0,0.0,0,no change
31,CBSNews,0.0,0.0,0,no change
32,weplaywithtoys,0.0,0.0,0,no change
33,BeverlyFoy6,0.0,0.0,0,no change
34,stefcyclops,0.0,0.0,0,no change
35,gilsdesk,0.0,0.0,0,no change
21,absolute_phil,0.0,0.0,0,no change
19,DrTomFrieden,0.0,0.0,0,no change
37,ZubyMusic,0.009950865596387292,0.016038175288036863,0,increase
10,Carol64653456,0.0,0.0,0,no change
2,politico,0.0,0.0,0,no change
3,US_FDA,0.0,0.0,0,no change
4,CNN,0.004676265316526906,0.007506488414404604,0,increase
5,CBSMornings,0.0,0.0,0,no change
8,evolv67,0.0,0.0,0,no change
9,UbuntuForever,0.0,0.0,0,no change
11,imhopolitical,0.0,0.0,0,no change
18,CMOH_Alberta,0.0,0.0,0,no change
12,lauferlaw,0.0,0.0,0,no change
13,NorrinR06303580,0.0,0.0,0,no change
14,pushing_0,0.0,0.0,0,no change
15,viewsfordays,0.0,0.0,0,no change
16,ElectPhoney,0.0,0.0,0,no change
17,whydidicomeback,0.0,0.0,0,no change
36,Corona_SSYT,0.0,0.0,0,no change
38,ulfsark9,0.0,0.0,0,no change
75,trukurt1965,0.0,0.0,0,no change
66,cbaccus,0.0,0.0,0,no change
59,brianstelter,0.0,0.0,0,no change
60,chrislhayes,0.0,0.0,0,no change
61,DoctorsOfBC,0.0,0.0,0,no change
62,drawolak,0.0,0.0,0,no change
63,MeetThePress,0.0,0.0,0,no change
65,tr6_guy,0.0,0.0,0,no change
67,HP_DarthMaul,0.0,0.0,0,no change
57,HerbsandDirt,0.0,0.0,0,no change
68,NewsGuyGreg,0.0,0.0,0,no change
69,RRapier,0.0,0.0,0,no change
70,Popehat,0.0,0.0,0,no change
71,MSNBC,0.0001246017140137759,0.00015955148035635207,0,increase
72,mrdkoser,0.0,0.0,0,no change
73,JamesManni2,0.0,0.0,0,no change
58,literaryeric,0.0,0.0,0,no change
56,silo_hr,0.0,0.0,0,no change
39,PeterHotez,0.0,0.0,0,no change
47,AnitaOakville,0.0,0.0,0,no change
40,Bluemeade7,0.0,0.0,0,no change
41,POTUS,0.011591660444291468,0.018681703275358404,0,increase
43,LuceroSerna4,0.0,0.0,0,no change
44,TuckerCarlson,0.0,0.0,0,no change
45,TPostMillennial,0.0,0.0,0,no change
46,thisisourshotca,0.0,0.0,0,no change
48,CarolynD72355,0.0,0.0,0,no change
55,johnhawkinsrwn,0.0,0.0,0,no change
49,wadhawan2011,0.0,0.0,0,no change
50,jdf1188,0.0,0.0,0,no change
51,roccorossiTO,0.0,0.0,0,no change
52,washingtonpost,0.0,0.0,0,no change
53,CardioFixer,0.0003719546215361726,0.0005780300738395554,0,increase
54,life_scifi,0.0,0.0,0,no change
155,HaloTink,0.0,0.0,0,no change
156,_dickjamer,0.0,0.0,0,no change
157,TrumpTacos4,0.0,0.0,0,no change
256,italia_patriot,0.0,0.0,0,no change
250,RichardL73,0.0,0.0,0,no change
251,MarkIrwin62,0.0,0.0,0,no change
252,kirstiealley,0.0,0.0,0,no change
253,PatriotSera,0.0,0.0,0,no change
254,ObolerfanII,0.0,0.0,0,no change
255,therealphwu,0.0,0.0,0,no change
257,natturnerx65,0.0,0.0,0,no change
248,carewiener,0.0,0.0,0,no change
258,BarbershopDR,0.0,0.0,0,no change
259,grega415,0.0,0.0,0,no change
260,sincitydragon,0.0,0.0,0,no change
261,LdonneLibby,0.0,0.0,0,no change
262,odin_wrath,0.0,0.0,0,no change
263,GuntherEagleman,0.0,0.0,0,no change
249,P8R1OT_2,0.0,0.0,0,no change
247,SeanFulce2040,0.0,0.0,0,no change
265,MTrevitch,0.0,0.0,0,no change
238,labmom22,0.0,0.0,0,no change
232,Runnerson2nd,0.0,0.0,0,no change
233,JulieSc91981110,0.0,0.0,0,no change
234,leslibless,0.0,0.0,0,no change
235,Britt32311,0.0,0.0,0,no change
236,lyle_solomon,0.0,0.0,0,no change
237,arkmedic,0.0,0.0,0,no change
239,SaraVic48153299,0.0,0.0,0,no change
246,KyleFadough,0.0,0.0,0,no change
240,DeploraBRUISER,0.0,0.0,0,no change
241,craigsturf,0.0,0.0,0,no change
242,JaniceDean,0.0,0.0,0,no change
243,NFL,0.0,0.0,0,no change
244,HertogRe,0.0,0.0,0,no change
245,KeithOlbermann,0.0,0.0,0,no change
264,Oldgloryfighter,0.0,0.0,0,no change
267,angelrn37,0.0,0.0,0,no change
230,LangmanVince,0.0,0.0,0,no change
294,ForHangovers,0.0,0.0,0,no change
288,marshagr52,0.0,0.0,0,no change
289,willowrain44,0.0,0.0,0,no change
290,HotyLord,0.0,0.0,0,no change
291,crystalhicks525,0.0,0.0,0,no change
292,danoart10,0.0,0.0,0,no change
293,karenme36378896,0.0,0.0,0,no change
295,sb_vickers,0.0,0.0,0,no change
286,rivermanbuddy,0.0,0.0,0,no change
296,gracejohnmom,0.0,0.0,0,no change
297,Joyce94287796,0.0,0.0,0,no change
298,Georginbrinkly,0.0,0.0,0,no change
299,BNic61,0.0,0.0,0,no change
300,BegleyBig,0.0,0.0,0,no change
301,GVeritatis,0.0,0.0,0,no change
287,realalimah,0.0,0.0,0,no change
285,KelvinH40415628,0.0,0.0,0,no change
268,simulanics,0.0,0.0,0,no change
276,WillN0tC0mply,0.0,0.0,0,no change
269,Nancy76400574,0.0,0.0,0,no change
270,larrybr81485483,0.0,0.0,0,no change
272,Jennife66875131,0.0,0.0,0,no change
273,mariazak18,0.0,0.0,0,no change
274,TartanKino,0.0,0.0,0,no change
275,jennydemaria,0.0,0.0,0,no change
277,DonnaB112275,0.0,0.0,0,no change
284,DiannaPrays7,0.0,0.0,0,no change
278,SThing,0.0,0.0,0,no change
279,DeannaBychich,0.0,0.0,0,no change
280,Hirschwriter,0.0,0.0,0,no change
281,RdgdStudio,0.0,0.0,0,no change
282,cpredcom,0.0,0.0,0,no change
283,phi11yref,0.0,0.0,0,no change
231,BlissTabitha,0.0,0.0,0,no change
229,TheSportsminn,0.0,0.0,0,no change
158,VICENews,0.0,0.0,0,no change
183,drsimonegold,0.0,0.0,0,no change
177,thatswhatsup333,0.0,0.0,0,no change
178,torobitz,0.0,0.0,0,no change
179,ConservJean,0.0,0.0,0,no change
180,shakeshack,0.0,0.0,0,no change
181,Glen50192061,0.0,0.0,0,no change
182,Carol_Price,0.0,0.0,0,no change
184,NYCMayor,0.0,0.0,0,no change
175,WebMD,0.0,0.0,0,no change
185,WNYOpenSchools,0.0,0.0,0,no change
186,CD6Nury,0.0,0.0,0,no change
187,FinancialTimes,0.0,0.0,0,no change
188,beadacratiain,0.0,0.0,0,no change
189,PamLongCO,0.0,0.0,0,no change
190,dragonSlayertwo,0.0,0.0,0,no change
176,cvspharmacy,0.0,0.0,0,no change
174,VAware1986,0.0,0.0,0,no change
192,sexygirl798,0.0,0.0,0,no change
165,TimFullerton,0.0,0.0,0,no change
159,_Mr_Red_Beard,0.0,0.0,0,no change
160,DrWoodcockFDA,0.0,0.0,0,no change
161,DrTessaT,0.0,0.0,0,no change
162,JoeDun87079636,0.0,0.0,0,no change
163,Cjk857,0.0,0.0,0,no change
164,EmM92421128,0.0,0.0,0,no change
166,benwakana46,0.0,0.0,0,no change
173,Idonotconsent6,0.0,0.0,0,no change
167,Nesto2019,0.0,0.0,0,no change
168,JimWoodAD2,0.0,0.0,0,no change
169,ClaireFosterPHD,0.0,0.0,0,no change
170,pierce_zimmer,0.0,0.0,0,no change
171,Tjeerd001,0.0,0.0,0,no change
172,critica18495985,0.0,0.0,0,no change
191,SRichards0228,0.0,0.0,0,no change
193,Parker5Max,0.0,0.0,0,no change
228,getmoney_5469,0.0,0.0,0,no change
220,johnrobertsFox,0.0,0.0,0,no change
214,bamafan246,0.0,0.0,0,no change
215,Rhianna979,0.0,0.0,0,no change
216,Sen_JoeManchin,0.0,0.0,0,no change
217,pfizer,6.168401683850292e-07,8.459451284469099e-07,0,increase
218,BillOReilly,0.0,0.0,0,no change
219,JNJGlobalHealth,0.0,0.0,0,no change
221,Mov_again,0.0,0.0,0,no change
212,dmdcash,0.0,0.0,0,no change
222,Jim_Jordan,0.0,0.0,0,no change
223,BrendaLeeNY,0.0,0.0,0,no change
224,victoriastudio2,0.0,0.0,0,no change
225,WaveyWestcoast,0.0,0.0,0,no change
226,JoJoFromJerz,0.0,0.0,0,no change
227,dioncini,0.0,0.0,0,no change
213,MommyBanter,0.0,0.0,0,no change
211,BuckeyeWDW,0.0,0.0,0,no change
194,MarJeanSolo,0.0,0.0,0,no change
201,Leftylockdowns1,0.0,0.0,0,no change
195,NBCOlympics,0.0,0.0,0,no change
196,Bishop96991058,0.0,0.0,0,no change
197,DPJHodges,0.0,0.0,0,no change
198,ScoJo760,0.0,0.0,0,no change
199,HellOnHeels2020,0.0,0.0,0,no change
200,HalcyonCat,0.0,0.0,0,no change
202,Tutu1082,0.0,0.0,0,no change
210,NBCNews,6.168401683850292e-07,8.459451284469099e-07,0,increase
203,USATRUMPMAN1,0.0,0.0,0,no change
204,SaltyFlGrl,0.0,0.0,0,no change
205,Trump07,0.0,0.0,0,no change
207,FrankLuntz,0.0,0.0,0,no change
208,plnalways,0.0,0.0,0,no change
209,WorldCOVID19,0.0,0.0,0,no change
619,BoneDoc78,0.0,0.0,0,no change
621,RubyRed26847420,0.0,0.0,0,no change
1389,MoAImam,0.0,0.0,0,no change
1188,wangtuanzhang12,0.0,0.0,0,no change
1123,Peacock_123456,0.0,0.0,0,no change
1125,Hey_RufTuf,0.0,0.0,0,no change
1126,AnandPanna1,0.0,0.0,0,no change
1128,skane2600,0.0,0.0,0,no change
1131,carlosmga2015,0.0,0.0,0,no change
1132,TraceyM0802,0.0,0.0,0,no change
1133,santis4_star,0.0,0.0,0,no change
1134,LemurRebel,0.0,0.0,0,no change
1135,Migueln38262948,0.0,0.0,0,no change
1136,Willie51032325,0.0,0.0,0,no change
1138,HoracioRubio97,0.0,0.0,0,no change
1139,francescbarbany,0.0,0.0,0,no change
1140,dlallen69,0.0,0.0,0,no change
1143,AwakeNowReady,0.0,0.0,0,no change
1145,Humblee2,0.0,0.0,0,no change
1122,carolinevdborst,0.0,0.0,0,no change
1121,esme_saysno,0.0,0.0,0,no change
1120,SimonAJDewerson,0.0,0.0,0,no change
1109,EnoughTears_com,0.0,0.0,0,no change
1103,Catzgurl1,0.0,0.0,0,no change
1104,NIH,0.0,0.0,0,no change
1105,ossieann,0.0,0.0,0,no change
1106,Jpl962,0.0,0.0,0,no change
1107,ci_sal_tina,0.0,0.0,0,no change
1108,Boduoghnat,0.0,0.0,0,no change
1112,MANUELR73766591,0.0,0.0,0,no change
1119,justmetjack,0.0,0.0,0,no change
1113,tdsb_p,0.0,0.0,0,no change
1114,VirginiaTellesN,0.0,0.0,0,no change
1115,escorpioneliza,0.0,0.0,0,no change
1116,Brenda108acjp,0.0,0.0,0,no change
1117,James2040226249,0.0,0.0,0,no change
1118,Eric_ErMedia,0.0,0.0,0,no change
1146,JoLincoln6,0.0,0.0,0,no change
1147,vivekagnihotri,0.0,0.0,0,no change
1148,IamRajonline,0.0,0.0,0,no change
1177,Geo1658,0.0,0.0,0,no change
1170,VandeMatram456,0.0,0.0,0,no change
1171,hbok1959,0.0,0.0,0,no change
1172,barandaand2,0.0,0.0,0,no change
1173,madijt59,0.0,0.0,0,no change
1174,RrestoreLiberty,0.0,0.0,0,no change
1176,JagerMickey,0.0,0.0,0,no change
1178,Ernestmaas55,0.0,0.0,0,no change
1168,USHVHA,0.0,0.0,0,no change
1179,crypto_t1,0.0,0.0,0,no change
1180,ptorgy01,0.0,0.0,0,no change
1181,Lloydxm8,0.0,0.0,0,no change
1182,Naam40683922,0.0,0.0,0,no change
1183,Bertie_de_vries,0.0,0.0,0,no change
1184,sound_of_sirens,0.0,0.0,0,no change
1169,VandeMa25442873,0.0,0.0,0,no change
1167,SteigstraHerman,0.0,0.0,0,no change
1150,Suraj_Micku,0.0,0.0,0,no change
1157,Suraj26006932,0.0,0.0,0,no change
1151,kenomeno1979,0.0,0.0,0,no change
1152,DirkWillems6,0.0,0.0,0,no change
1153,RoutesForHuman,0.0,0.0,0,no change
1154,jabush27,0.0,0.0,0,no change
1155,balhans0930,0.0,0.0,0,no change
1156,MarcoTortori,0.0,0.0,0,no change
1158,Pearls0424,0.0,0.0,0,no change
1165,keepontruckin78,0.0,0.0,0,no change
1159,SonuOjha25,0.0,0.0,0,no change
1160,DaisyLo1976,0.0,0.0,0,no change
1161,BHFpolicy,0.0,0.0,0,no change
1162,MikeSington,0.0,0.0,0,no change
1163,RobertKennedyJr,0.0,0.0,0,no change
1164,Kylashoo,0.0,0.0,0,no change
1102,roshankottari,0.0,0.0,0,no change
1101,Denise07190935,0.0,0.0,0,no change
1100,valsurbio,0.0,0.0,0,no change
1048,elgonino,0.0,0.0,0,no change
1042,Unicorn49381129,0.0,0.0,0,no change
1043,nihadagenc,0.0,0.0,0,no change
1044,suikerbossing,0.0,0.0,0,no change
1045,GOP,0.0,0.0,0,no change
1046,george_orwell3,0.0,0.0,0,no change
1047,lordshwaggy,0.0,0.0,0,no change
1049,mrgdrijkoningen,0.0,0.0,0,no change
1040,JasonRi41659867,0.0,0.0,0,no change
1050,Shazza1uk,0.0,0.0,0,no change
1051,Brognarok,0.0,0.0,0,no change
1052,AnneMariaQ1,0.0,0.0,0,no change
1053,RonDeSantisFL,0.0,0.0,0,no change
1054,asambleacapilla,0.0,0.0,0,no change
1055,mckeownpa2,0.0,0.0,0,no change
1041,AYE46987379,0.0,0.0,0,no change
1039,Colin05376444,0.0,0.0,0,no change
1059,wef,0.0,0.0,0,no change
1028,JessiniaCrawfo1,0.0,0.0,0,no change
1019,CPhAAPhC,0.0,0.0,0,no change
1020,JohnSmi91244570,0.0,0.0,0,no change
1023,Eylmaksc,0.0,0.0,0,no change
1025,purrlee,0.0,0.0,0,no change
1026,HillbillySheila,0.0,0.0,0,no change
1027,pooqangw,0.0,0.0,0,no change
1030,paulaallentaylo,0.0,0.0,0,no change
1038,DorsmanMargo,0.0,0.0,0,no change
1031,Jong17De,0.0,0.0,0,no change
1032,HilaryWollis,0.0,0.0,0,no change
1033,VallPenny,0.0,0.0,0,no change
1034,JohnAll80935093,0.0,0.0,0,no change
1035,Hector02783983,0.0,0.0,0,no change
1036,MAGAneer,0.0,0.0,0,no change
1058,joseram58913209,0.0,0.0,0,no change
1060,WHO,0.0,0.0,0,no change
1099,Jump5312,0.0,0.0,0,no change
1090,AC_necesitamos,0.0,0.0,0,no change
1084,C57410546Lesley,0.0,0.0,0,no change
1085,Monstercoyliar,0.0,0.0,0,no change
1086,mcfunny,0.0,0.0,0,no change
1087,KudzuWood,0.002043899897943794,0.0032047468815339444,0,increase
1088,Samuelleumas113,0.0,0.0,0,no change
1089,Liza36824875,0.0,0.0,0,no change
1091,stevekloscak,0.0,0.0,0,no change
1082,CharactrCreatr,0.0,0.0,0,no change
1093,mislavkolakusic,0.0,0.0,0,no change
1094,annukkatalvitie,0.0,0.0,0,no change
1095,Covid19Critical,0.0,0.0,0,no change
1096,KagaNews,0.0,0.0,0,no change
1097,TottenBill,0.0,0.0,0,no change
1098,PassportCan,0.0,0.0,0,no change
1083,AuroraJ90704439,0.0,0.0,0,no change
1081,jchilton666,0.0,0.0,0,no change
1061,USATODAY,0.0,0.0,0,no change
1068,WillemsenMary,0.0,0.0,0,no change
1062,BillGates,0.0,0.0,0,no change
1063,hermano2001,0.0,0.0,0,no change
1064,INDIAORVEX,0.0,0.0,0,no change
1065,fun4utwo,0.0,0.0,0,no change
1066,lanoviciarebel1,0.0,0.0,0,no change
1067,MariaVANL,0.0,0.0,0,no change
1069,Tina91611590,0.0,0.0,0,no change
1078,Ex_Sm3,0.0,0.0,0,no change
1071,Ysunflowergirl,0.0,0.0,0,no change
1072,vinodshadija,0.0,0.0,0,no change
1074,willem64417600,0.0,0.0,0,no change
1075,Ritelena1,0.0,0.0,0,no change
1076,HeidiUne,0.0,0.0,0,no change
1077,KumarKa78379842,0.0,0.0,0,no change
1186,SavetheDolphin1,0.0,0.0,0,no change
1189,KimDotcom,0.0,0.0,0,no change
622,RealMattCouch,0.0,0.0,0,no change
1191,RCObsGyn,0.0,0.0,0,no change
1304,Katoran86,0.0,0.0,0,no change
1305,wsi_usa,0.0,0.0,0,no change
1307,FranKrisCali,0.0,0.0,0,no change
1309,OrtizKarsyn,0.0,0.0,0,no change
1310,KIMPY123,0.0,0.0,0,no change
1312,Dknarfstudios,0.0,0.0,0,no change
1317,vashishtvp,0.0,0.0,0,no change
1319,SHERRIMAMA,0.0,0.0,0,no change
1322,Joni_Looking,0.0,0.0,0,no change
1324,HasanMo09283594,0.0,0.0,0,no change
1327,nierepIicant,0.0,0.0,0,no change
1328,minidiscdrive,0.0,0.0,0,no change
1329,TLOsborne1,0.0,0.0,0,no change
1331,granv1945,0.0,0.0,0,no change
1332,billotinger,0.0,0.0,0,no change
1303,Papiro1527,0.0,0.0,0,no change
1301,Mackemtruthsee1,0.0,0.0,0,no change
1299,ursolo71,0.0,0.0,0,no change
1289,IkramRuiz,0.0,0.0,0,no change
1282,MisterChipT,0.0,0.0,0,no change
1284,Sachin55476477,0.0,0.0,0,no change
1285,lbl_1980,0.0,0.0,0,no change
1286,VukaIlic3,0.0,0.0,0,no change
1287,AcesArneson,0.0,0.0,0,no change
1288,Apetothemoon2,0.0,0.0,0,no change
1290,alanlan66618745,0.0,0.0,0,no change
1298,expatlizz,0.0,0.0,0,no change
1291,daiana32542092,0.0,0.0,0,no change
1292,FLagent,0.0,0.0,0,no change
1293,thunderber,0.0,0.0,0,no change
1294,MyPrez45,0.0,0.0,0,no change
1295,NoMoreBooks,0.0,0.0,0,no change
1296,rnairrri,0.0,0.0,0,no change
1333,JessipCol,0.0,0.0,0,no change
1334,Alice111888,0.0,0.0,0,no change
1335,RckP14,0.0,0.0,0,no change
1379,KodyKinsley,0.0,0.0,0,no change
1371,Dr_Pankil_Shah,0.0,0.0,0,no change
1372,BTTBBrack,0.0,0.0,0,no change
1373,heyheytricia,0.0,0.0,0,no change
1375,moonbreeze2,0.0,0.0,0,no change
1376,Judyjaneruffat2,0.0,0.0,0,no change
1377,Joyo2022,0.0,0.0,0,no change
1380,tryna_do_rite,0.0,0.0,0,no change
1366,hijirhy,0.0,0.0,0,no change
1381,pallnandi,0.0,0.0,0,no change
1383,StoneColdPillar,0.0,0.0,0,no change
1384,KanmuriYuki,0.0,0.0,0,no change
1386,NedPamphilon,0.0,0.0,0,no change
1387,Diana79929170,0.0,0.0,0,no change
1388,noelen2cv,0.0,0.0,0,no change
1369,DrDimpyShah,0.0,0.0,0,no change
1365,Time_Bandit007,0.0,0.0,0,no change
1336,DavidTAKACatfi1,0.0,0.0,0,no change
1349,JReinerMD,0.00037257146170455765,0.0005283059177476699,0,increase
1338,rshep350,0.0,0.0,0,no change
1339,JeanieC123,0.0,0.0,0,no change
1340,aewhelchel,0.0,0.0,0,no change
1342,KellyKonstanti5,0.0,0.0,0,no change
1344,danielrausaDO,0.0,0.0,0,no change
1345,SGBOHT,0.0,0.0,0,no change
1351,deb_parkins,0.0,0.0,0,no change
1363,SolNataMD,0.0,0.0,0,no change
1352,UWNorthCarolina,0.0,0.0,0,no change
1354,Nellymoraa15,0.0,0.0,0,no change
1356,PublicHealthMap,0.0,0.0,0,no change
1357,MarcShakter,0.0,0.0,0,no change
1359,CHSR_USU,0.0,0.0,0,no change
1362,Virgini22168605,0.0,0.0,0,no change
1281,RastaRafi03,0.0,0.0,0,no change
1279,Misopethamenos1,0.0,0.0,0,no change
1278,KelleyAyers11,0.0,0.0,0,no change
1220,Hadassah1402,0.0,0.0,0,no change
1213,DonnieV23,0.0,0.0,0,no change
1214,TheBHF,0.0,0.0,0,no change
1215,Jhacko_dsc,0.0,0.0,0,no change
1216,ichartbottom,0.0,0.0,0,no change
1217,EricaKremers,0.0,0.0,0,no change
1218,Happine27518018,0.0,0.0,0,no change
1221,VrijWimpie,0.0,0.0,0,no change
1211,A1an_M,0.0,0.0,0,no change
1222,weggejorist1,0.0,0.0,0,no change
1223,Daan95286774,0.0,0.0,0,no change
1224,RogerE09,0.0,0.0,0,no change
1225,SPandproudofit,0.0,0.0,0,no change
1226,HenkLosser,0.0,0.0,0,no change
1227,allenm71558786,0.0,0.0,0,no change
1212,Aladiestra1,0.0,0.0,0,no change
1209,AussieShon,0.0,0.0,0,no change
1231,REFLEXiON_ONLY,0.0,0.0,0,no change
1200,hrodmor,0.0,0.0,0,no change
1192,GlendaB46825298,0.0,0.0,0,no change
1194,astragal,0.0,0.0,0,no change
1195,miraxnanda,0.0,0.0,0,no change
1196,silverkait,0.0,0.0,0,no change
1197,klaose11,0.0,0.0,0,no change
1199,hartgroup_org,0.0,0.0,0,no change
1201,van_slembrouck,0.0,0.0,0,no change
1208,FiarXara,0.0,0.0,0,no change
1202,HARRYS560,0.0,0.0,0,no change
1203,jordirib,0.0,0.0,0,no change
1204,AlSx8888888888,0.0,0.0,0,no change
1205,RPBerkhout,0.0,0.0,0,no change
1206,1970Lindo,0.0,0.0,0,no change
1207,Elsa77360064,0.0,0.0,0,no change
1230,brojudy7,0.0,0.0,0,no change
1233,TheovanLaar2,0.0,0.0,0,no change
1277,bernidelrock,0.0,0.0,0,no change
1264,CircusSerpent,0.0,0.0,0,no change
1257,SandraWoodsMtl,0.0,0.0,0,no change
1258,PatriciavBakkum,0.0,0.0,0,no change
1259,IvoSpijker,0.0,0.0,0,no change
1261,chance4phun,0.0,0.0,0,no change
1262,FalliveneEdward,0.0,0.0,0,no change
1263,DianeDerdin1,0.0,0.0,0,no change
1265,ixi0310,0.0,0.0,0,no change
1254,zypldot,0.0,0.0,0,no change
1266,loqjawrelius,0.0,0.0,0,no change
1268,pipmediauk,0.0,0.0,0,no change
1272,isardmt,0.0,0.0,0,no change
1273,Silvano61597632,0.0,0.0,0,no change
1275,LLM48361429,0.0,0.0,0,no change
1276,Yanghuikang1,0.0,0.0,0,no change
1256,Annegie20,0.0,0.0,0,no change
1253,Darbusstop,0.0,0.0,0,no change
1235,Jessyloveyouall,0.0,0.0,0,no change
1242,vuelvealahora,0.0,0.0,0,no change
1236,Xanderrr78,0.0,0.0,0,no change
1237,ElonsTheMan,0.0,0.0,0,no change
1238,rubrogram,0.0,0.0,0,no change
1239,PeterEden6,0.0,0.0,0,no change
1240,_patitom,0.0,0.0,0,no change
1241,VerdanaB,0.0,0.0,0,no change
1243,lizditz,0.0,0.0,0,no change
1252,ScottC30479328,0.0,0.0,0,no change
1244,dido07838098,0.0,0.0,0,no change
1247,Apollyonwarrior,0.0,0.0,0,no change
1248,Geronimo7859,0.0,0.0,0,no change
1249,ZeeuwsePatriot,0.0,0.0,0,no change
1250,JeffClegg,0.0,0.0,0,no change
1251,anja_36,0.0,0.0,0,no change
1016,2xDutch31,0.0,0.0,0,no change
1013,JulioCe61605137,0.0,0.0,0,no change
1012,AntonioCiudad9,0.0,0.0,0,no change
1011,zadarchick,0.0,0.0,0,no change
717,eminently_me5,0.0,0.0,0,no change
718,JoyHenningsenMD,0.0,0.0,0,no change
719,JeBirdTweets,0.0,0.0,0,no change
720,AdrienneLaF,0.0,0.0,0,no change
721,GillianMcKeith,0.0,0.0,0,no change
722,markmillward5,0.0,0.0,0,no change
723,KattyKay_,0.0,0.0,0,no change
724,AutismSyrup,0.0,0.0,0,no change
726,charliekirk11,0.0,0.0,0,no change
727,BigBird,0.0,0.0,0,no change
728,kamatbp,0.0,0.0,0,no change
730,nogueiradiego,0.0,0.0,0,no change
732,JornalBSM,0.0,0.0,0,no change
733,Valdecirdelecl1,0.0,0.0,0,no change
734,SigaGazetaBR,0.0,0.0,0,no change
716,Itrikke41,0.0,0.0,0,no change
715,Popsunderhouse1,0.0,0.0,0,no change
713,WHCOS,0.0015717087490450543,0.0025324426489265073,0,increase
704,DianaDr98740686,0.0,0.0,0,no change
698,HabteEsh,0.0,0.0,0,no change
699,Lastmedic,0.0,0.0,0,no change
700,FactChe77711645,0.0,0.0,0,no change
701,HollowM82972715,0.0,0.0,0,no change
702,AnnetteMKennedy,0.0,0.0,0,no change
703,ICNurses,0.0,0.0,0,no change
705,missanarchyk,0.0,0.0,0,no change
712,REMASCULATE,0.0,0.0,0,no change
706,wayn_money,0.0,0.0,0,no change
707,JakubZyKrakowa,0.0,0.0,0,no change
708,Alec_Zeck,0.0,0.0,0,no change
709,sfchronicle,0.0,0.0,0,no change
710,willfast,0.0,0.0,0,no change
711,CP24,0.0,0.0,0,no change
735,marcellocgrj,0.0,0.0,0,no change
736,AureaPinheiro3,0.0,0.0,0,no change
737,kleberbg,0.0,0.0,0,no change
784,Conscience4,0.0,0.0,0,no change
771,Mon2031050710,0.0,0.0,0,no change
772,SoulTripN,0.0,0.0,0,no change
774,Frenk20483258,0.0,0.0,0,no change
775,Alberto92136453,0.0,0.0,0,no change
777,ninjadragonx,0.0,0.0,0,no change
781,Carmenru47,0.0,0.0,0,no change
785,Alvin23615482,0.0,0.0,0,no change
765,Carmen80512601,0.0,0.0,0,no change
787,chat_pedsgi,0.0,0.0,0,no change
789,Pete61389989Tom,0.0,0.0,0,no change
791,CytServicios,0.0,0.0,0,no change
792,1949LAN,0.0,0.0,0,no change
