,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url,pub_date
70,bot,bot,private_account,spammer,,2022-12-16T15:01:53Z,,950361039434022913,DrKatzNYCHH,,True,claim,,65073830,NYCHealthSystem,2022-12-16T15:01:53Z,1603767374208983041,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.57,https://twitter.com/DrKatzNYCHH/status/1603767374208983041,2022-12-16T15:01:53Z
71,human,bot,,spammer,,2022-12-16T15:02:02Z,,1442145847903277060,Honestly4111,,True,claim,,896466491587080194,greg_price11,2022-12-16T15:02:02Z,1603767413475905536,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.34,0.21,https://twitter.com/Honestly4111/status/1603767413475905536,2022-12-16T15:02:02Z
72,bot,bot,other,other,,2022-12-16T15:02:02Z,,1442145847903277060,Honestly4111,,True,claim,,1586019707462770695,Bigwaltrules2,2022-12-16T15:02:02Z,1603767413475905536,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.34,0.34,https://twitter.com/Honestly4111/status/1603767413475905536,2022-12-16T15:02:02Z
74,bot,bot,spammer,spammer,,2022-12-16T15:16:52Z,,438440286,JeanAlmond2,,False,claim,,57306714,UHP_NHS,2022-12-16T15:16:52Z,1603771144028704769,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.03,0.3,https://twitter.com/JeanAlmond2/status/1603771144028704769,2022-12-16T15:16:52Z
76,bot,bot,private_account,spammer,,2022-12-16T15:56:27Z,,1450925974690881543,IcewomanSJ,,True,claim,,6467332,UKParliament,2022-12-16T15:56:27Z,1603781106062438401,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.19,0.6,https://twitter.com/IcewomanSJ/status/1603781106062438401,2022-12-16T15:56:27Z
77,bot,bot,private_account,spammer,,2022-12-16T15:56:27Z,,1450925974690881543,IcewomanSJ,,True,claim,,219275799,ONS,2022-12-16T15:56:27Z,1603781106062438401,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.19,0.79,https://twitter.com/IcewomanSJ/status/1603781106062438401,2022-12-16T15:56:27Z
78,bot,bot,private_account,other,,2022-12-16T15:56:27Z,,1450925974690881543,IcewomanSJ,,True,claim,,1426979944022691840,OpenVAERS,2022-12-16T15:56:27Z,1603781106062438401,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.19,0.52,https://twitter.com/IcewomanSJ/status/1603781106062438401,2022-12-16T15:56:27Z
79,bot,bot,private_account,spammer,,2022-12-16T16:03:45Z,,950361039434022913,DrKatzNYCHH,,False,claim,,2153413676,adamshrier,2022-12-16T16:03:45Z,1603782945529118721,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.01,https://twitter.com/DrKatzNYCHH/status/1603782945529118721,2022-12-16T16:03:45Z
80,bot,bot,spammer,private_account,,2022-12-16T16:19:41Z,,900669223122472960,AndersonAfDMdEP,,False,claim,,1594735962151591939,CraigAT1181,2022-12-16T16:19:41Z,1603786953194979329,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.59,0.43,https://twitter.com/AndersonAfDMdEP/status/1603786953194979329,2022-12-16T16:19:41Z
81,bot,bot,private_account,spammer,,2022-12-16T16:19:45Z,,1594735962151591939,CraigAT1181,,True,claim,,900669223122472960,AndersonAfDMdEP,2022-12-16T16:19:45Z,1603786969229713408,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.43,0.59,https://twitter.com/CraigAT1181/status/1603786969229713408,2022-12-16T16:19:45Z
82,bot,bot,private_account,spammer,,2022-12-16T16:19:45Z,,1594735962151591939,CraigAT1181,,True,claim,,1146329871418843136,vonderleyen,2022-12-16T16:19:45Z,1603786969229713408,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.43,0.5,https://twitter.com/CraigAT1181/status/1603786969229713408,2022-12-16T16:19:45Z
83,bot,bot,private_account,private_account,,2022-12-16T16:30:31Z,,978633889466941440,RCDHealthUnit,,True,claim,,253688871,ONThealth,2022-12-16T16:30:31Z,1603789678980775942,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.44,0.65,https://twitter.com/RCDHealthUnit/status/1603789678980775942,2022-12-16T16:30:31Z
85,bot,bot,private_account,private_account,,2022-12-08T20:42:59Z,,876589381791997952,Ocugen,,True,claim,,876589381791997952,Ocugen,2022-12-08T20:42:59Z,1600954112002383872,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.51,0.51,https://twitter.com/Ocugen/status/1600954112002383872,2022-12-08T20:42:59Z
86,bot,bot,spammer,private_account,,2022-12-08T20:42:59Z,,876589381791997952,Ocugen,,True,claim,,18831926,DrEricDing,2022-12-08T20:42:59Z,1600954112002383872,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.51,0.28,https://twitter.com/Ocugen/status/1600954112002383872,2022-12-08T20:42:59Z
87,bot,bot,spammer,private_account,,2022-12-08T20:42:59Z,,876589381791997952,Ocugen,,True,claim,,1917731,thehill,2022-12-08T20:42:59Z,1600954112002383872,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.51,0.86,https://twitter.com/Ocugen/status/1600954112002383872,2022-12-08T20:42:59Z
88,bot,bot,private_account,spammer,,2022-12-15T15:41:16Z,,45288233,JamieReports,,True,claim,,278145569,MarshaBlackburn,2022-12-15T15:41:16Z,1603414897647386637,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.53,https://twitter.com/JamieReports/status/1603414897647386637,2022-12-15T15:41:16Z
89,bot,bot,spammer,private_account,,2022-12-07T16:03:47Z,,2913798339,Novavax,,False,claim,,18284948,binzhang,2022-12-07T16:03:47Z,1600521462267678720,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.13,https://twitter.com/Novavax/status/1600521462267678720,2022-12-07T16:03:47Z
90,bot,bot,spammer,private_account,,2022-12-07T16:34:13Z,,2913798339,Novavax,,False,claim,,899319901059510272,JUurinmaki,2022-12-07T16:34:13Z,1600529120865050624,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.17,https://twitter.com/Novavax/status/1600529120865050624,2022-12-07T16:34:13Z
91,bot,bot,spammer,private_account,,2022-12-07T16:47:52Z,,2913798339,Novavax,,False,claim,,1589873582381096960,Lin1002W,2022-12-07T16:47:52Z,1600532558005309440,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.22,https://twitter.com/Novavax/status/1600532558005309440,2022-12-07T16:47:52Z
92,bot,bot,spammer,private_account,,2022-12-07T16:48:09Z,,2913798339,Novavax,,False,claim,,1298679157157634049,Andy45679440,2022-12-07T16:48:09Z,1600532627257458688,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.26,https://twitter.com/Novavax/status/1600532627257458688,2022-12-07T16:48:09Z
93,bot,bot,private_account,spammer,,2022-12-07T16:57:56Z,,1278353849753968644,kimberly_joc,,False,claim,,65073830,NYCHealthSystem,2022-12-07T16:57:56Z,1600535089158537219,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.32,0.57,https://twitter.com/kimberly_joc/status/1600535089158537219,2022-12-07T16:57:56Z
94,bot,bot,private_account,private_account,,2022-12-07T17:02:42Z,,2913798339,Novavax,,False,claim,,23082735,judytellerman,2022-12-07T17:02:42Z,1600536288230359049,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.79,https://twitter.com/Novavax/status/1600536288230359049,2022-12-07T17:02:42Z
95,bot,bot,spammer,private_account,,2022-12-07T17:31:24Z,,65073830,NYCHealthSystem,,False,claim,,1280223775481626631,AnitaNa91552117,2022-12-07T17:31:24Z,1600543510276587533,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.57,0.37,https://twitter.com/NYCHealthSystem/status/1600543510276587533,2022-12-07T17:31:24Z
96,bot,bot,private_account,private_account,,2022-12-07T17:33:50Z,,2913798339,Novavax,,False,claim,,869878918286893059,Northenstar2017,2022-12-07T17:33:50Z,1600544125320937500,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.52,https://twitter.com/Novavax/status/1600544125320937500,2022-12-07T17:33:50Z
97,bot,bot,spammer,private_account,,2022-12-07T17:45:31Z,,807024728,MAP_Information,,False,claim,,131379671,moroccohyakka,2022-12-07T17:45:31Z,1600547063275454465,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.94,0.4,https://twitter.com/MAP_Information/status/1600547063275454465,2022-12-07T17:45:31Z
98,human,bot,,spammer,,2022-12-07T17:48:52Z,,27481112,giddyupmikey,,False,claim,,2307135920,Pj37212778,2022-12-07T17:48:52Z,1600547906502549504,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.23,0.37,https://twitter.com/giddyupmikey/status/1600547906502549504,2022-12-07T17:48:52Z
99,bot,bot,private_account,spammer,,2022-12-07T17:53:05Z,,1278353849753968644,kimberly_joc,,False,claim,,1393912574597533698,JonCoogan11,2022-12-07T17:53:05Z,1600548969553313793,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.32,0.57,https://twitter.com/kimberly_joc/status/1600548969553313793,2022-12-07T17:53:05Z
100,bot,bot,private_account,spammer,,2022-12-07T18:09:44Z,,27000730,Timcast,,False,claim,,1448049614674743302,BPearce311,2022-12-07T18:09:44Z,1600553160568979457,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.72,https://twitter.com/Timcast/status/1600553160568979457,2022-12-07T18:09:44Z
101,bot,bot,spammer,private_account,,2022-12-07T19:22:47Z,,2913798339,Novavax,,False,claim,,1313577998663245824,zhuzhubee,2022-12-07T19:22:47Z,1600571542680780812,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.08,https://twitter.com/Novavax/status/1600571542680780812,2022-12-07T19:22:47Z
102,human,bot,,private_account,,2022-12-07T19:25:12Z,,2913798339,Novavax,,False,claim,,912799952476233729,RedLights4FF,2022-12-07T19:25:12Z,1600572149349195777,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.21,https://twitter.com/Novavax/status/1600572149349195777,2022-12-07T19:25:12Z
103,bot,bot,self_declared,spammer,,2022-12-07T19:25:12Z,,912799952476233729,RedLights4FF,,True,claim,,312412918,MeetJess,2022-12-07T19:25:12Z,1600572149349195777,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.21,0.29,https://twitter.com/RedLights4FF/status/1600572149349195777,2022-12-07T19:25:12Z
104,bot,bot,spammer,spammer,,2022-12-07T19:25:12Z,,912799952476233729,RedLights4FF,,True,claim,,36375825,GovCanHealth,2022-12-07T19:25:12Z,1600572149349195777,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.21,0.4,https://twitter.com/RedLights4FF/status/1600572149349195777,2022-12-07T19:25:12Z
105,bot,bot,private_account,private_account,,2022-12-07T19:31:42Z,,65073830,NYCHealthSystem,,False,claim,,55338739,NYCMayorsOffice,2022-12-07T19:31:42Z,1600573785639370763,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.57,0.5,https://twitter.com/NYCHealthSystem/status/1600573785639370763,2022-12-07T19:31:42Z
106,bot,bot,private_account,private_account,,2022-12-07T19:39:43Z,,65073830,NYCHealthSystem,,False,claim,,34066738,BellaWho,2022-12-07T19:39:43Z,1600575802587889692,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.57,0.68,https://twitter.com/NYCHealthSystem/status/1600575802587889692,2022-12-07T19:39:43Z
107,bot,bot,spammer,spammer,,2022-12-07T19:45:00Z,,743405801197314048,HK0wmLRKZq44H85,,False,claim,,1322467186150092800,OrgGnews,2022-12-07T19:45:00Z,1600577134879195137,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.22,0.23,https://twitter.com/HK0wmLRKZq44H85/status/1600577134879195137,2022-12-07T19:45:00Z
108,bot,bot,spammer,private_account,,2022-12-07T19:45:44Z,,2913798339,Novavax,,False,claim,,345721109,Tambo7777,2022-12-07T19:45:44Z,1600577318803496960,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.29,https://twitter.com/Novavax/status/1600577318803496960,2022-12-07T19:45:44Z
109,human,bot,,other,,2022-12-07T20:30:22Z,,233737858,SenRonJohnson,,False,claim,,58562926,Truehealthinfo,2022-12-07T20:30:22Z,1600588549102919682,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.65,0.15,https://twitter.com/SenRonJohnson/status/1600588549102919682,2022-12-07T20:30:22Z
110,bot,bot,spammer,private_account,,2022-12-07T21:26:45Z,,2913798339,Novavax,,False,claim,,1524798170,zhou_eason,2022-12-07T21:26:45Z,1600602738294812672,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.1,https://twitter.com/Novavax/status/1600602738294812672,2022-12-07T21:26:45Z
111,bot,bot,spammer,spammer,,2022-12-07T21:51:57Z,,980850112527327234,PatientCV,,False,claim,,1671485904,Fortuna_EU,2022-12-07T21:51:57Z,1600609080510644226,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.33,0.13,https://twitter.com/PatientCV/status/1600609080510644226,2022-12-07T21:51:57Z
113,human,bot,,private_account,,2022-12-07T22:11:11Z,,978633889466941440,RCDHealthUnit,,False,claim,,2389530873,steverubylynn,2022-12-07T22:11:11Z,1600613921274355712,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.44,0.06,https://twitter.com/RCDHealthUnit/status/1600613921274355712,2022-12-07T22:11:11Z
114,bot,bot,spammer,spammer,,2022-12-07T23:15:00Z,,18901827,indiahouse,,False,claim,,272278343,HOUmanitarian,2022-12-07T23:15:00Z,1600629980697960449,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.27,0.22,https://twitter.com/indiahouse/status/1600629980697960449,2022-12-07T23:15:00Z
115,bot,bot,spammer,spammer,,2022-12-07T23:49:14Z,,1449215348,SMDhealthunit,,False,claim,,300608099,mjtlbarrie,2022-12-07T23:49:14Z,1600638596628742145,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.42,0.07,https://twitter.com/SMDhealthunit/status/1600638596628742145,2022-12-07T23:49:14Z
116,bot,bot,private_account,spammer,,2022-12-08T00:55:26Z,,1331246050129154052,AbcCollab,,False,claim,,73136543,Duke_Childrens,2022-12-08T00:55:26Z,1600655255460786177,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.22,0.48,https://twitter.com/AbcCollab/status/1600655255460786177,2022-12-08T00:55:26Z
117,bot,bot,spammer,private_account,,2022-12-08T00:57:29Z,,65073830,NYCHealthSystem,,False,claim,,4038510874,RandyHulcy,2022-12-08T00:57:29Z,1600655771242729473,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.57,0.39,https://twitter.com/NYCHealthSystem/status/1600655771242729473,2022-12-08T00:57:29Z
118,bot,bot,private_account,spammer,,2022-12-08T01:14:17Z,,1595125356574523420,StepOneObserve,,False,claim,,704650064376033280,cadiedorange172,2022-12-08T01:14:17Z,1600660000359452673,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.4,0.65,https://twitter.com/StepOneObserve/status/1600660000359452673,2022-12-08T01:14:17Z
119,bot,bot,self_declared,private_account,,2022-12-08T01:19:06Z,,2913798339,Novavax,,False,claim,,524269181,Tenutissimo,2022-12-08T01:19:06Z,1600661213163257858,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.17,https://twitter.com/Novavax/status/1600661213163257858,2022-12-08T01:19:06Z
120,bot,bot,private_account,spammer,,2022-12-08T01:24:00Z,,743405801197314048,HK0wmLRKZq44H85,,False,claim,,1419290485252935683,Cremon2018,2022-12-08T01:24:00Z,1600662444761927680,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.22,0.7,https://twitter.com/HK0wmLRKZq44H85/status/1600662444761927680,2022-12-08T01:24:00Z
121,bot,bot,self_declared,private_account,,2022-12-08T01:49:48Z,,1330457336,BillClinton,,False,claim,,1557101967838654465,MozartsTrump,2022-12-08T01:49:48Z,1600668939801235456,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.59,0.41,https://twitter.com/BillClinton/status/1600668939801235456,2022-12-08T01:49:48Z
122,bot,bot,private_account,spammer,,2022-12-08T02:26:50Z,,1449215348,SMDhealthunit,,False,claim,,1408864099,ChiefRyanMFDPFD,2022-12-08T02:26:50Z,1600678258156064770,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.42,0.43,https://twitter.com/SMDhealthunit/status/1600678258156064770,2022-12-08T02:26:50Z
123,bot,bot,other,spammer,,2022-12-08T02:29:45Z,,2686729075,szdaily1,,False,claim,,1456920686459441153,MToph91,2022-12-08T02:29:45Z,1600678993115893761,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.23,https://twitter.com/szdaily1/status/1600678993115893761,2022-12-08T02:29:45Z
124,bot,bot,private_account,spammer,,2022-12-08T02:30:12Z,,2686729075,szdaily1,,False,claim,,805908475029102592,CuckSec,2022-12-08T02:30:12Z,1600679105283776512,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.45,https://twitter.com/szdaily1/status/1600679105283776512,2022-12-08T02:30:12Z
125,human,bot,,spammer,,2022-12-08T02:44:31Z,,2686729075,szdaily1,,False,claim,,161545907,Tapalamarina,2022-12-08T02:44:31Z,1600682708883021824,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.04,https://twitter.com/szdaily1/status/1600682708883021824,2022-12-08T02:44:31Z
126,bot,bot,spammer,spammer,,2022-12-08T03:09:29Z,,2686729075,szdaily1,,False,claim,,274405808,ickiestvicki,2022-12-08T03:09:29Z,1600688992319864832,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.26,https://twitter.com/szdaily1/status/1600688992319864832,2022-12-08T03:09:29Z
127,bot,bot,private_account,private_account,,2022-12-08T03:49:38Z,,2913798339,Novavax,,False,claim,,995833626100191232,ClauCecilia7,2022-12-08T03:49:38Z,1600699093499936768,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.56,https://twitter.com/Novavax/status/1600699093499936768,2022-12-08T03:49:38Z
128,bot,bot,spammer,spammer,,2022-12-08T04:06:30Z,,2686729075,szdaily1,,False,claim,,337280454,janarhertz,2022-12-08T04:06:30Z,1600703340370853889,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.11,https://twitter.com/szdaily1/status/1600703340370853889,2022-12-08T04:06:30Z
129,bot,bot,spammer,spammer,,2022-12-08T05:01:31Z,,2686729075,szdaily1,,False,claim,,79849549,yekdeli,2022-12-08T05:01:31Z,1600717184447045633,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.2,https://twitter.com/szdaily1/status/1600717184447045633,2022-12-08T05:01:31Z
130,bot,bot,self_declared,spammer,,2022-12-08T05:21:08Z,,2686729075,szdaily1,,False,claim,,1597541569292341251,BirdOrFiend,2022-12-08T05:21:08Z,1600722123911143424,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,,https://twitter.com/szdaily1/status/1600722123911143424,2022-12-08T05:21:08Z
131,human,bot,,private_account,,2022-12-08T06:19:16Z,,2913798339,Novavax,,False,claim,,384137984,KkanCanada,2022-12-08T06:19:16Z,1600736750720405504,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.19,https://twitter.com/Novavax/status/1600736750720405504,2022-12-08T06:19:16Z
132,bot,bot,self_declared,private_account,,2022-12-08T06:21:48Z,,2913798339,Novavax,,False,claim,,1585701279598157824,TheSyndemic,2022-12-08T06:21:48Z,1600737388304949248,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.72,0.32,https://twitter.com/Novavax/status/1600737388304949248,2022-12-08T06:21:48Z
133,human,bot,,spammer,,2022-12-08T06:25:46Z,,2686729075,szdaily1,,False,claim,,495329856,elp4nchi,2022-12-08T06:25:46Z,1600738387211653120,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.03,https://twitter.com/szdaily1/status/1600738387211653120,2022-12-08T06:25:46Z
134,bot,bot,spammer,spammer,,2022-12-08T07:06:01Z,,1557101967838654465,MozartsTrump,,False,claim,,1267124385393098752,bine_p3,2022-12-08T07:06:01Z,1600748516296785920,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.41,0.2,https://twitter.com/MozartsTrump/status/1600748516296785920,2022-12-08T07:06:01Z
135,bot,bot,spammer,spammer,,2022-12-08T08:14:04Z,,980850112527327234,PatientCV,,False,claim,,556006077,GATETA30,2022-12-08T08:14:04Z,1600765641304129536,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.33,0.3,https://twitter.com/PatientCV/status/1600765641304129536,2022-12-08T08:14:04Z
136,bot,bot,other,spammer,,2022-12-08T08:15:46Z,,2686729075,szdaily1,,False,claim,,6440712,lpacheco,2022-12-08T08:15:46Z,1600766071195459584,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.38,0.1,https://twitter.com/szdaily1/status/1600766071195459584,2022-12-08T08:15:46Z
137,human,bot,,private_account,,2022-12-08T08:47:02Z,,130082288,AmandaPritchard,,False,claim,,192689153,MariaEdwards81,2022-12-08T08:47:02Z,1600773937541304320,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.57,0.01,https://twitter.com/AmandaPritchard/status/1600773937541304320,2022-12-08T08:47:02Z
138,bot,bot,spammer,spammer,,2022-12-08T09:45:25Z,,743405801197314048,HK0wmLRKZq44H85,,False,claim,,1267376367600979969,DF4iOB9x4mGcdfq,2022-12-08T09:45:25Z,1600788630586372098,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.22,0.35,https://twitter.com/HK0wmLRKZq44H85/status/1600788630586372098,2022-12-08T09:45:25Z
