,Unnamed: 0,username,bot_type,node_entanglement,eigenvector_centrality,betweenness_centrality,closeness_centrality,clique_number,page_rank,random_walk,cluster_leaf
2054,1226,HenkLosser,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1226
2055,1224,RogerE09,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1224
2056,1225,SPandproudofit,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1225
2057,1220,Hadassah1402,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1220
2058,1221,VrijWimpie,other,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1221
2059,1222,weggejorist1,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1222
2060,1223,Daan95286774,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1223
2061,1231,REFLEXiON_ONLY,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1231
2062,1232,ANo1505,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1232
2063,1233,TheovanLaar2,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1233
2064,1234,RpsAgainstTrump,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1234
2065,1227,allenm71558786,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1227
2066,1228,realafk210830,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1228
2067,1229,gntschnzer,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1229
2068,1230,brojudy7,other,,7.720500003903648e-06,0.0,0.0306663301362948,2,0.0003481304189707,0.0003481304189707,1230
2069,1201,van_slembrouck,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1201
2070,1202,HARRYS560,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1202
2071,1203,jordirib,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1203
2072,1204,AlSx8888888888,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1204
2073,1205,RPBerkhout,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1205
2074,1206,1970Lindo,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1206
2075,1207,Elsa77360064,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1207
2076,1208,FiarXara,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1208
2077,1209,AussieShon,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1209
2078,1210,ubokubi,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1210
2079,1211,A1an_M,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1211
2080,1212,Aladiestra1,spammer,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1212
2081,1215,Jhacko_dsc,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1215
2082,1213,DonnieV23,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1213
2083,1214,TheBHF,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1214
2084,1218,Happine27518018,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1218
2085,1219,un4yRFGlfQRAIZD,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1219
2086,1216,ichartbottom,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1216
2087,1217,EricaKremers,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1217
2088,1284,Sachin55476477,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1284
2089,1285,lbl_1980,spammer,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1285
2090,1282,MisterChipT,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1282
2091,1283,Myopinion2cents,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1283
2092,1280,julieroot4,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1280
2093,1281,RastaRafi03,spammer,,4.220774463436248e-23,0.0,0.0032422711095912,2,0.0003605804309044,0.0003605804309044,1281
2094,1292,FLagent,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1292
2095,1290,alanlan66618745,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1290
2096,1291,daiana32542092,spammer,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1291
2097,1288,Apetothemoon2,self_declared,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1288
2098,1289,IkramRuiz,spammer,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1289
2099,1286,VukaIlic3,private_account,,1.1950502723331548e-36,0.0,0.0007067137809187,2,0.0004390746261705,0.0004390746261705,1286
2100,1287,AcesArneson,private_account,,4.112445859403845e-28,0.0,0.0018707129494907,2,0.0003746691326188,0.0003746691326188,1287
2101,1273,Silvano61597632,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1273
2102,1274,yolandaelizabet,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1274
2103,1271,Novavax,private_account,,7.350529714768159e-22,5.181457414434245e-05,0.0067493035690915,2,0.0052010165338201,0.0052010165338201,1271
2104,1272,isardmt,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1272
2105,1278,KelleyAyers11,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1278
2106,1279,Misopethamenos1,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1279
2107,1277,bernidelrock,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1277
2108,1275,LLM48361429,private_account,,1.1950502723331548e-36,0.0,0.0007067137809187,2,0.0004390746261705,0.0004390746261705,1275
2109,1276,Yanghuikang1,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1276
2110,1268,pipmediauk,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1268
2111,1269,ProfAngePala,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1269
2112,1270,theage,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1270
2113,1265,ixi0310,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1265
2114,1266,loqjawrelius,private_account,,1.1950502723331548e-36,0.0,0.0007067137809187,2,0.0004390746261705,0.0004390746261705,1266
2115,1267,KBoz3,private_account,,2.069887789280048e-36,9.252602525775438e-07,0.0011778563015312,2,0.0012119405487906,0.0012119405487906,1267
2116,1260,papanikstix,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1260
2117,1258,PatriciavBakkum,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1258
2118,1259,IvoSpijker,private_account,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1259
2119,1261,chance4phun,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1261
2120,1262,FalliveneEdward,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1262
2121,1263,DianeDerdin1,spammer,,6.127998320448762e-12,0.0,0.0103071955965708,2,0.0003480399381696,0.0003480399381696,1263
2122,1264,CircusSerpent,private_account,,5.23021862733093e-34,0.0,0.0009815469179426,2,0.0003993345146684,0.0003993345146684,1264
2123,1293,thunderber,spammer,,4.112445859403845e-28,0.0,0.0018707129494907,2,0.0003746691326188,0.0003746691326188,1293
2124,1294,MyPrez45,private_account,,4.112445859403845e-28,0.0,0.0018707129494907,2,0.0003746691326188,0.0003746691326188,1294
2125,1295,NoMoreBooks,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1295
2126,1296,rnairrri,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1296
2127,1297,theprobeindia,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1297
2128,1301,Mackemtruthsee1,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1301
2129,1302,VisionRI_,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1302
2130,1298,expatlizz,self_declared,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1298
2131,1299,ursolo71,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1299
2132,1300,TwilitePoison,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1300
2133,1310,KIMPY123,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1310
2134,1311,ES03784893,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1311
2135,1314,DrEricDing,,,1.1950502723331548e-36,0.0,0.0007067137809187,2,0.0004390746261705,0.0004390746261705,1314
2136,1312,Dknarfstudios,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1312
2137,1313,RealMrsDonatta,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1313
2138,1309,OrtizKarsyn,private_account,,5.741436124504326e-08,0.0,0.0227720273289317,2,0.0003830479471896,0.0003830479471896,1309
2139,1307,FranKrisCali,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1307
2140,1308,meesthetics,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1308
2141,1303,Papiro1527,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1303
2142,1304,Katoran86,private_account,,1.6172648661656217e-10,0.0,0.0118775425364492,2,0.0003472967978594,0.0003472967978594,1304
2143,1305,wsi_usa,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1305
2144,1306,WSjp_insight,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1306
2145,1322,Joni_Looking,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1322
2146,1323,RebeccaAguilar,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1323
2147,1326,TheVeronicaT,private_account,,2.945460687919241e-39,3.084200841925146e-07,0.0007852375343541,2,0.0009221158278081,0.0009221158278081,1326
2148,1324,HasanMo09283594,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1324
2149,1325,VidalioVar,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1325
2150,1321,The_Real_Sparkk,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1321
2151,1319,SHERRIMAMA,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1319
2152,1320,Matt_Fleming321,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1320
2153,1315,MBUDDMA,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1315
2154,1316,Oceanworldfree,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1316
2155,1317,vashishtvp,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1317
2156,1318,shrinirhs,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1318
2157,1339,JeanieC123,private_account,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1339
2158,1340,aewhelchel,private_account,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1340
2159,1335,RckP14,private_account,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1335
2160,1336,DavidTAKACatfi1,private_account,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,1336
2161,1337,DrTraceyK,private_account,,4.316910519463743e-23,3.238410884021403e-05,0.005889281507656,2,0.0046898372005811,0.0046898372005811,1337
2162,1338,rshep350,private_account,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,1338
2163,1331,granv1945,spammer,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1331
2164,1332,billotinger,private_account,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1332
2165,1333,JessipCol,private_account,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1333
2166,1334,Alice111888,private_account,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1334
2167,1327,nierepIicant,other,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1327
2168,1328,minidiscdrive,spammer,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1328
2169,1329,TLOsborne1,private_account,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1329
2170,1330,JamieReports,private_account,,1.0152837970616902e-26,1.3878903788663156e-05,0.0039261876717707,2,0.0032407135956684,0.0032407135956684,1330
2171,1495,Laurie_Garrett,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1495
2172,1496,JJDigby85,,,1.172831596630095e-06,0.0,0.0308721444325115,2,0.0003391218497758,0.0003391218497758,1496
2173,1491,leepen_lee,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1491
2174,1492,masmalinois,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1492
2175,1493,FangedTwo,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1493
2176,1494,droykk,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1494
2177,1497,citynewscalgary,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1497
2178,1498,bader_diedrich,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1498
2179,1499,ShariBrooks62,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1499
2180,1500,BCCFP,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1500
2181,1501,whathap22506260,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1501
2182,1502,kylesellers,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1502
2183,1503,SamSanderson123,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1503
2184,1504,JimmyA_Shook1s,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1504
2185,1505,TexMex5309,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1505
2186,1506,fredgoodfood,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1506
2187,1507,davoff994_d,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1507
2188,1508,szczepienie,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1508
2189,1509,WHOAFRO,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1509
2190,1510,GUTZsse,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1510
2191,1511,DonaldJTrump,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1511
2192,1512,ChrisCuomo,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1512
2193,1513,donlemon,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1513
2194,1514,davidfrum,,,1.1815725840512448e-06,0.0020343388753338,0.0313836711921145,2,0.0005949992332294,0.0005949992332294,1514
2195,1515,ScottGottliebMD,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1515
2196,1516,womanheart,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1516
2197,1517,iskywalkr,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1517
2198,1518,stevemorris__,,,8.740987421149655e-09,0.0,0.0227720273289317,2,0.0003507210494774,0.0003507210494774,1518
2199,1524,lisalips4ever40,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1524
2200,1522,MarkTreyger718,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1522
2201,1523,maxima_soy,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1523
2202,1521,AntediLubavitch,,,8.740987421149655e-09,0.0,0.0227720273289317,2,0.0003507210494774,0.0003507210494774,1521
2203,1519,TimAlberta,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1519
2204,1520,abqguy2,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1520
2205,1465,ClauCecilia7,private_account,,1.7758752953070852e-22,0.0,0.0036342403833569,2,0.0003558316750954,0.0003558316750954,1465
2206,1463,CuckSec,private_account,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1463
2207,1464,ickiestvicki,spammer,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1464
2208,1466,janarhertz,spammer,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1466
2209,1467,yekdeli,spammer,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1467
2210,1468,BirdOrFiend,self_declared,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1468
2211,1469,TheSyndemic,self_declared,,1.7758752953070852e-22,0.0,0.0036342403833569,2,0.0003558316750954,0.0003558316750954,1469
2212,1456,Tenutissimo,self_declared,,1.7758752953070852e-22,0.0,0.0036342403833569,2,0.0003558316750954,0.0003558316750954,1456
2213,1457,Cremon2018,private_account,,1.47379952528249e-34,0.0,0.0008974143249761,2,0.0004149225660886,0.0004149225660886,1457
2214,1458,MozartsTrump,self_declared,,2.945460687919241e-39,3.084200841925146e-07,0.0007852375343541,2,0.0009221158278081,0.0009221158278081,1458
2215,1459,BillClinton,private_account,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1459
2216,1460,ChiefRyanMFDPFD,private_account,,1.1950502723331548e-36,0.0,0.0007067137809187,2,0.0004390746261705,0.0004390746261705,1460
2217,1461,MToph91,other,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1461
2218,1462,szdaily1,spammer,,1.2081539850648055e-28,8.63576235739041e-06,0.0031409501374165,2,0.0026610641537033,0.0026610641537033,1462
2219,1483,Oarfishjuly,spammer,,1.47379952528249e-34,0.0,0.0008974143249761,2,0.0004149225660886,0.0004149225660886,1483
2220,1484,stevenfupc,private_account,,1.7758752953070852e-22,0.0,0.0036342403833569,2,0.0003558316750954,0.0003558316750954,1484
2221,1485,doctorvasan,spammer,,1.7758752953070852e-22,0.0,0.0036342403833569,2,0.0003558316750954,0.0003558316750954,1485
2222,1489,Justanewsletter,private_account,,1.7758752953070852e-22,0.0,0.0036342403833569,2,0.0003558316750954,0.0003558316750954,1489
2223,1490,s0nicattack,other,,1.7758752953070852e-22,0.0,0.0036342403833569,2,0.0003558316750954,0.0003558316750954,1490
2224,1488,PeterEmon1,private_account,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1488
2225,1486,DenverHealthMed,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1486
2226,1487,DDPHE,other,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1487
2227,1481,JamieSale,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1481
2228,1482,smadax,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1482
2229,1478,DeFreitasJordan,self_declared,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1478
2230,1479,RalphSpeedy,other,,3.2599222112487264e-27,0.0,0.0019630938358853,2,0.0003446903814927,0.0003446903814927,1479
2231,1480,okeyokigbo,private_account,,3.2599222112487264e-27,0.0,0.0019630938358853,2,0.0003446903814927,0.0003446903814927,1480
2232,1474,valnevaSE,private_account,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1474
2233,1475,stlenott,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1475
2234,1476,DrJoshHandt,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1476
2235,1477,HPPublicHealth,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1477
2236,1470,bine_p3,spammer,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1470
2237,1471,lpacheco,other,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1471
2238,1472,AmandaPritchard,private_account,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1472
2239,1473,DF4iOB9x4mGcdfq,spammer,,1.47379952528249e-34,0.0,0.0008974143249761,2,0.0004149225660886,0.0004149225660886,1473
2240,1578,DogmomDem,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1578
2241,1579,HegKong,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1579
2242,1577,AlanCopperman,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1577
2243,1575,MountSinaiNYC,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1575
2244,1576,MelanieWdwrth,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1576
2245,1586,bkFreedomForAll,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1586
2246,1584,jerankin,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1584
2247,1585,Beyotch_Pudding,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1585
2248,1580,NeilClark66,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1580
2249,1581,cobraclutch420,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1581
2250,1582,nonfucksgiven,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1582
2251,1583,Mayella09476043,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1583
2252,1587,D321Debbie,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1587
2253,1588,IanBarr72190592,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1588
2254,1589,HRHBethany,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1589
2255,1590,vaccinesSaveUsa,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1590
2256,1591,YoloJenkins3,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1591
2257,1596,OhioState,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1596
2258,1597,buckeye4nhtown,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1597
2259,1598,Dan_Hope,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1598
2260,1599,Muzzlesgirl_OH,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1599
2261,1592,valencj95,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1592
2262,1593,Virtual_Prof,,,1.1553843463663914e-16,0.0,0.0063816129776082,2,0.0003515234083737,0.0003515234083737,1593
2263,1594,deBeaumontFndtn,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1594
2264,1595,Alissa_Moen,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1595
2265,1525,DrLeanaWen,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1525
2266,1526,BobScheurle,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1526
2267,1527,JustinWolfers,,,2.75462970104777e-12,0.0,0.0121617589320769,2,0.0003458115883547,0.0003458115883547,1527
