,network_energy_and_bot_energy
2390,0.07636454354386282
2391,0.076434310300197
2392,0.0764477821703164
2393,0.07655374248176328
2394,0.0765551999328612
2395,0.07665140429552471
2396,0.07671487971497626
2397,0.07677827171288663
2398,0.07705711447297399
2399,0.07714096732632371
2400,0.0772564369037018
2401,0.07729410280471814
2402,0.07731796026017496
2403,0.07741267454439697
2404,0.07748532356486694
2405,0.07748541227943909
2406,0.07750505868360576
2407,0.07756156448022451
2408,0.07759984489307761
2409,0.07761875920581908
2410,0.07765464912496248
2411,0.07767263553420341
2412,0.07783169514921523
2413,0.07791103573285901
2414,0.07796269081969766
2415,0.07801139460691922
2416,0.07835007581850982
2417,0.0784235672150969
2418,0.07844619777817179
2419,0.07845461354818284
2420,0.07847658768420106
2421,0.07856237781257139
2422,0.07857992562656686
2423,0.07866085287031395
2424,0.07874101134764952
2425,0.07879491781922211
2426,0.07893381113779303
2427,0.07904501451602254
2428,0.0790776473869971
2429,0.0793030803121141
2430,0.07946923905467904
2431,0.07963561244446139
2432,0.079685337895093
2433,0.07982412968692373
2434,0.0798924274824713
2435,0.0799924315507208
2436,0.08000677681786218
2437,0.0802817512568176
2438,0.08036721862891132
2439,0.08039213502562313
2440,0.08041748444314036
2441,0.08042695485669792
2442,0.08047580814632513
2443,0.08048852078596953
2444,0.08052882109580001
2445,0.08057580626074624
2446,0.08067603292741006
2447,0.08075298266845465
2448,0.08078357636882971
2449,0.0807853430245713
2450,0.08085866567811664
2451,0.08086483852384689
2452,0.08092579504820668
2453,0.080938817707725
2454,0.08097938188843203
2455,0.08103171248871878
2456,0.08112466311073471
2457,0.08112475072474717
2458,0.08119776625560285
2459,0.08120852833871267
2460,0.08133978783070338
2461,0.0814991465902956
2462,0.08154929718753694
2463,0.08158252592060813
2464,0.08171602676306502
2465,0.08179183604565914
2466,0.08181239893576699
2467,0.08182195075312321
2468,0.08184760521280136
2469,0.08187290896477573
2470,0.08190939434095551
2471,0.08197398946593934
2472,0.08207515068218672
2473,0.08225514380302072
2474,0.08248772278080545
2475,0.0826554989980708
2476,0.08282084401318063
2477,0.0828442989049713
2478,0.0828722440693799
2479,0.0830264891137902
2480,0.0834599303180052
2481,0.08352021530577161
2482,0.08355824811119153
2483,0.08364879019749301
2484,0.0837512012890527
2485,0.08378615554090652
2486,0.08380085797907968
2487,0.08392780341667937
2488,0.0840513176791005
2489,0.0840541205065439
2490,0.08420778595663533
2491,0.08477471567759479
2492,0.0848219866544371
2493,0.0848831656835583
2494,0.08493976882434717
2495,0.08507438331932211
2496,0.08512895662704115
2497,0.08515296916335062
2498,0.08520312142416217
2499,0.0853109852411411
2500,0.08544126758500262
2501,0.0855191430243
2502,0.08557464972691722
2503,0.08559492968877737
2504,0.08565838068858106
2505,0.08568209175457053
2506,0.08585541843714595
2507,0.08591405463086933
2508,0.08606262996925855
2509,0.08609942278004379
2510,0.08614278669096169
2511,0.08646346609480574
2512,0.08647885960194689
2513,0.08656060309349611
2514,0.08665292924672963
2515,0.08666279016536013
2516,0.08668436413323609
2517,0.08672298241254035
2518,0.08672493993993712
2519,0.08686449545573097
2520,0.08707466610173002
2521,0.08712593801080183
2522,0.08731411625978057
2523,0.08732187148508787
2524,0.08740620394632843
2525,0.08746139208314252
2526,0.08756490310745757
2527,0.08771338883538424
2528,0.08785978215974387
2529,0.08811766880545555
2530,0.08828493616578972
2531,0.08831838145028226
2532,0.08835183820789555
2533,0.08858121406694948
2534,0.08892835299990078
2535,0.08893786890476447
2536,0.08941641976986753
2537,0.08963330448990516
2538,0.08979603512824798
2539,0.08979786845574307
2540,0.08990440267620614
2541,0.08991155496592652
2542,0.0899258787749164
2543,0.08993225836342796
2544,0.08997852605126139
2545,0.09008340832937602
2546,0.09013394870268757
2547,0.09052992695208625
2548,0.09073319435074041
2549,0.0907481139689099
2550,0.09074892513208166
2551,0.09085300604728476
2552,0.09090799544609705
2553,0.0909750543472114
2554,0.09098639243802335
2555,0.0910555444513714
2556,0.09107637056666877
2557,0.09113042041455767
2558,0.09113822093897575
2559,0.0911560671833524
2560,0.0911987099899492
2561,0.09120160652022531
2562,0.09127922806852944
2563,0.09131220506595435
2564,0.09140080261781869
2565,0.09155068329085311
2566,0.09190412471744851
2567,0.09197891140809547
2568,0.09201323222915218
2569,0.09202511315017814
2570,0.09207506029008852
2571,0.09218242279716077
2572,0.09230660493068654
2573,0.09239027108410974
2574,0.09243127430144611
2575,0.09248862735339547
2576,0.09251626081232853
2577,0.0925514714024328
2578,0.0926300054707299
2579,0.09301641651258932
2580,0.0931086637195719
2581,0.09335092482522815
2582,0.09344378815857668
2583,0.09355976154289042
2584,0.0937592496722606
2585,0.09415711145016441
2586,0.09430924151920121
2587,0.09460309893134858
2588,0.09474122868059612
2589,0.09476584960751747
2590,0.09527326732321921
2591,0.09529405154389996
2592,0.09538491296315574
2593,0.09551057968020678
2594,0.09553304095581633
2595,0.09575208753258099
2596,0.0959179841922104
2597,0.0959694117526197
2598,0.09601716691659513
2599,0.09609416210072906
2600,0.09623992993844871
2601,0.09624582077290672
2602,0.09625015370457267
2603,0.09693828311362825
2604,0.0972469411109299
2605,0.09752065349296886
2606,0.09762993167317652
2607,0.09770298511782703
2608,0.09770930716322787
2609,0.09809776662139484
2610,0.09820481866236835
2611,0.09839483083527828
2612,0.0985460301876046
2613,0.09894129890618801
2614,0.0990454842281456
2615,0.09906274045261224
2616,0.09926699235751174
2617,0.09979044126047844
2618,0.10006104546481408
2619,0.10006756630677356
2620,0.10018806071116033
2621,0.10077382537081483
2622,0.10079422751258572
2623,0.1013996573597888
2624,0.1016345025261192
2625,0.10197537928601388
2626,0.10220423721172302
2627,0.10222361917238812
2628,0.10235917214464245
2629,0.10252639277190301
2630,0.10272763414845895
2631,0.1029508644007369
2632,0.10319309948560937
2633,0.10335226726227555
2634,0.10350402206182102
2635,0.10355383196564648
2636,0.10424387476505652
2637,0.1046556776447253
2638,0.1059229739085769
2639,0.10611020820230146
2640,0.10657394688718554
2641,0.10674833396090422
2642,0.10675071527715436
2643,0.10695142763667967
2644,0.10700068023909952
2645,0.10737096360302774
2646,0.1074523251468463
2647,0.10835697607688109
2648,0.10870980934569141
2649,0.10990996835103063
2650,0.11084664668930275
2651,0.11088463101816128
2652,0.11139350486702404
2653,0.11151381088304418
2654,0.11276216839194489
2655,0.1132272012302526
2656,0.11343876592277638
2657,0.11399592187839272
2658,0.11419379822909582
2659,0.11420446115476131
2660,0.11429269930661322
2661,0.1145974358606059
2662,0.1149226046376651
2663,0.1153219684731594
2664,0.11606907820187408
2665,0.11661456935644225
2666,0.1167745632171065
2667,0.11712678598035124
2668,0.11714912937720695
2669,0.11724609962381156
2670,0.11930558196303749
2671,0.12075440803982046
2672,0.12449951820557134
2673,0.12487053773564735
2674,0.1249423398488022
2675,0.12531414763232718
2676,0.1272912165596426
2677,0.12761872743771308
2678,0.1285013359239984
2679,0.12934587127488026
2680,0.13048594426911245
2681,0.13298558227526353
2682,0.1341755237210278
2683,0.13483231842866814
2684,0.13829139379364122
2685,0.13953178464648783
2686,0.14070928554738432
2687,0.1425031345037497
